"noau_cd_id"|"stat_cd_id"|"noau_cd_om"|"noau_ds_assunto"|"noau_tx_numero_na"|"qtde_prorrogacoes"
7142|1|"0586"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"132-1/2024"|1
6829|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3-4/2024"|7
9914|8|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1553-4/2024"|1
10677|1|"0325"|NOTA DE AUDITORIA - PATRIMÔNIO|"429-5/2024"|2
342|8|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"108-4/2023"|2
12848|1|"0243"|NOTA DE AUDITORIA - PATRIMÔNIO|"77-5/2025"|1
11884|8|"0557"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2673-4/2024"|1
6249|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2201-4/2023"|1
12540|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2931-4/2024"|3
10206|1|"0836"|NOTA DE AUDITORIA - PATRIMÔNIO|"326-5/2024"|1
6768|8|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2476-4/2023"|1
2938|8|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1091-4/2023"|1
8493|1|"0053"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"299-1/2024"|2
5549|8|"0548"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1297-1/2023"|2
1242|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"552-4/2023"|4
5854|1|"1210"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"828-2/2023"|1
12149|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2705-4/2024"|1
683|1|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"65-1/2023"|16
1262|1|"0529"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"571-4/2023"|1
4235|1|"1070"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1016-1/2023"|1
12964|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"118-4/2025"|2
4074|8|"0554"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"558-2/2023"|1
8561|8|"0631"|NOTA DE AUDITORIA - PATRIMÔNIO|"134-5/2024"|2
8936|1|"0760"|NOTA DE AUDITORIA - MUNICIAMENTO|"433-6/2024"|1
223|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"6-4/2023"|1
6372|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2251-4/2023"|1
12801|1|"0713"|NOTA DE AUDITORIA - PATRIMÔNIO|"31-5/2025"|1
12655|1|"0713"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3043-4/2024"|2
1790|1|"0693"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"267-2/2023"|1
2915|8|"0557"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1088-4/2023"|1
8905|1|"0268"|NOTA DE AUDITORIA - MUNICIAMENTO|"402-6/2024"|3
9540|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1294-4/2024"|3
11672|8|"0553"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"293-2/2024"|1
5263|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1838-4/2023"|1
6377|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2256-4/2023"|1
9917|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1556-4/2024"|1
4873|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1735-4/2023"|2
10782|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"692-1/2024"|1
7213|1|"0287"|NOTA DE AUDITORIA - PATRIMÔNIO|"53-5/2024"|1
8773|8|"0292"|NOTA DE AUDITORIA - MUNICIAMENTO|"295-6/2024"|1
2419|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"943-4/2023"|1
13096|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"250-4/2025"|1
12347|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2787-4/2024"|4
9922|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1557-4/2024"|4
3909|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"876-1/2023"|2
1176|8|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"491-4/2023"|1
6319|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2226-4/2023"|1
2070|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"822-4/2023"|21
12605|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2995-4/2024"|6
12559|1|"0662"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2949-4/2024"|1
6692|1|"0552"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1585-1/2023"|1
4205|1|"0307"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"989-1/2023"|2
2563|1|"0590"|NOTA DE AUDITORIA - PATRIMÔNIO|"312-5/2023"|2
11494|1|"1175"|NOTA DE AUDITORIA - ATOS DE PESSOAL|"22-8/2024"|1
5985|1|"0761"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2030-4/2023"|1
4316|1|"0004"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1431-4/2023"|1
212|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"134-4/2022"|1
4633|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1608-4/2023"|1
8985|1|"0259"|NOTA DE AUDITORIA - MUNICIAMENTO|"482-6/2024"|1
4499|1|"0791"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"618-2/2023"|1
6216|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2183-4/2023"|1
6696|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2456-4/2023"|1
3065|1|"0764"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1170-4/2023"|1
12909|8|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"63-4/2025"|1
1597|8|"1073"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"200-2/2023"|1
6855|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"22-4/2024"|1
11616|1|"1256"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2528-4/2024"|1
4112|1|"0722"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"575-2/2023"|2
11867|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2656-4/2024"|4
1182|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"497-4/2023"|1
7336|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"243-4/2024"|4
11129|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2172-4/2024"|6
9649|1|"1031"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1353-4/2024"|3
11933|1|"0764"|NOTA DE AUDITORIA - MUNICIAMENTO|"712-6/2024"|1
11596|1|"1249"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2511-4/2024"|2
8005|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"499-4/2024"|3
6170|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2161-4/2023"|6
8220|8|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"602-4/2024"|6
11338|1|"0191"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2327-4/2024"|1
10893|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2028-4/2024"|2
342|1|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"108-4/2023"|2
2519|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1024-4/2023"|2
11010|1|"0561"|NOTA DE AUDITORIA - PATRIMÔNIO|"479-5/2024"|2
10562|1|"0303"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1837-4/2024"|1
4630|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1605-4/2023"|1
2072|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"824-4/2023"|1
4732|8|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1647-4/2023"|1
9377|8|"1280"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"488-1/2024"|1
5783|1|"0574"|NOTA DE AUDITORIA - PATRIMÔNIO|"875-5/2023"|1
11244|1|"0570"|NOTA DE AUDITORIA - PATRIMÔNIO|"494-5/2024"|2
2490|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1004-4/2023"|1
7701|1|"0570"|NOTA DE AUDITORIA - MUNICIAMENTO|"158-6/2024"|2
5090|8|"0557"|NOTA DE AUDITORIA - PATRIMÔNIO|"738-5/2023"|4
11365|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2352-4/2024"|1
12956|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"110-4/2025"|1
11990|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2689-4/2024"|1
5099|1|"0584"|NOTA DE AUDITORIA - PATRIMÔNIO|"746-5/2023"|1
9154|8|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1114-4/2024"|1
5487|8|"1210"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1248-1/2023"|1
2427|1|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"951-4/2023"|1
10676|1|"1140"|NOTA DE AUDITORIA - PATRIMÔNIO|"428-5/2024"|1
7901|1|"0576"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"401-4/2024"|1
7482|1|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"266-4/2024"|6
5326|1|"0053"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"793-2/2023"|2
11281|1|"1175"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2274-4/2024"|3
10915|1|"0384"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2050-4/2024"|1
3096|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1200-4/2023"|1
6182|1|"1174"|NOTA DE AUDITORIA - PATRIMÔNIO|"915-5/2023"|1
8073|8|"0765"|NOTA DE AUDITORIA - PATRIMÔNIO|"97-5/2024"|6
8938|1|"0229"|NOTA DE AUDITORIA - MUNICIAMENTO|"435-6/2024"|7
6266|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2215-4/2023"|1
1722|8|"0544"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"706-4/2023"|1
1252|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"561-4/2023"|1
4542|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1068-1/2023"|1
9871|8|"0210"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"607-1/2024"|2
12855|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"10-4/2025"|1
9001|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1032-4/2024"|1
7778|1|"1251"|NOTA DE AUDITORIA - MUNICIAMENTO|"211-6/2024"|3
6412|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2273-4/2023"|2
3173|1|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1228-4/2023"|2
4958|1|"0191"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"691-2/2023"|1
165|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"115-4/2022"|1
12507|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2907-4/2024"|5
10595|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1870-4/2024"|1
4640|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1611-4/2023"|4
3251|1|"1175"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1275-4/2023"|1
5129|1|"0053"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1152-1/2023"|3
3718|1|"1070"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"806-1/2023"|1
11587|8|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2502-4/2024"|1
827|1|"0529"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"392-4/2023"|1
13078|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"232-4/2025"|1
8537|8|"0507"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"896-4/2024"|1
6344|1|"0791"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"884-2/2023"|1
6644|1|"0665"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1561-1/2023"|2
5348|1|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1213-1/2023"|1
11699|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2558-4/2024"|3
11771|1|"1267"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2614-4/2024"|2
7593|1|"0228"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"338-4/2024"|1
3296|8|"0557"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1301-4/2023"|1
2392|1|"1228"|NOTA DE AUDITORIA - PATRIMÔNIO|"293-5/2023"|2
9248|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1206-4/2024"|3
9384|1|"0557"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"494-1/2024"|5
6880|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"47-4/2024"|5
9174|8|"0577"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1132-4/2024"|1
7218|1|"0605"|NOTA DE AUDITORIA - PATRIMÔNIO|"57-5/2024"|1
11127|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2170-4/2024"|2
1345|1|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"599-4/2023"|2
713|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"283-4/2023"|2
504|1|"0210"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"51-2/2023"|1
4994|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1798-4/2023"|1
4484|1|"0764"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1055-1/2023"|2
2948|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1094-4/2023"|1
8873|1|"0587"|NOTA DE AUDITORIA - MUNICIAMENTO|"370-6/2024"|2
6188|1|"0385"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2165-4/2023"|2
6444|1|"1210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2305-4/2023"|2
12513|1|"0198"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"939-1/2024"|1
9322|1|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"445-1/2024"|1
6400|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2262-4/2023"|1
4242|1|"0307"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1023-1/2023"|1
11418|1|"1267"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2404-4/2024"|1
9572|1|"0093"|NOTA DE AUDITORIA - PATRIMÔNIO|"217-5/2024"|1
6073|1|"0762"|NOTA DE AUDITORIA - MUNICIAMENTO|"552-6/2023"|2
9593|1|"0576"|NOTA DE AUDITORIA - PATRIMÔNIO|"238-5/2024"|1
5528|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1978-4/2023"|1
9742|1|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1445-4/2024"|2
6942|8|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"105-4/2024"|1
12938|8|"1240"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"92-4/2025"|1
7650|1|"0525"|NOTA DE AUDITORIA - MUNICIAMENTO|"129-6/2024"|1
1951|1|"0606"|NOTA DE AUDITORIA - MUNICIAMENTO|"98-6/2023"|3
10848|8|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1984-4/2024"|2
9773|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1475-4/2024"|1
8999|1|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1030-4/2024"|1
3743|1|"0584"|NOTA DE AUDITORIA - PATRIMÔNIO|"558-5/2023"|1
5241|8|"0624"|NOTA DE AUDITORIA - PATRIMÔNIO|"785-5/2023"|1
7742|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"355-4/2024"|4
9075|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1077-4/2024"|2
13282|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"368-4/2025"|1
12613|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3003-4/2024"|2
11249|8|"0557"|NOTA DE AUDITORIA - PATRIMÔNIO|"499-5/2024"|1
10852|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1988-4/2024"|3
7682|1|"0648"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"76-2/2024"|1
2003|8|"0536"|NOTA DE AUDITORIA - PATRIMÔNIO|"202-5/2023"|1
3075|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1180-4/2023"|2
9040|8|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1065-4/2024"|1
13110|8|"0586"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"3-1/2025"|1
4090|1|"1280"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"971-1/2023"|1
13576|1|"0835"|NOTA DE AUDITORIA - MUNICIAMENTO|"57-6/2025"|2
3262|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1286-4/2023"|1
11632|1|"0053"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"256-2/2024"|4
6850|1|"0667"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"7-1/2024"|1
8137|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"275-1/2024"|3
13174|1|"0835"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"33-1/2025"|1
7494|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"276-4/2024"|6
3834|1|"1072"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1328-4/2023"|1
9408|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"513-1/2024"|1
7209|1|"0605"|NOTA DE AUDITORIA - PATRIMÔNIO|"49-5/2024"|1
8042|1|"0665"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"536-4/2024"|2
11716|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2575-4/2024"|3
9483|1|"1282"|NOTA DE AUDITORIA - PATRIMÔNIO|"190-5/2024"|7
1360|1|"1169"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"614-4/2023"|1
1253|8|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"562-4/2023"|1
8003|8|"1070"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"497-4/2024"|1
4077|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1359-4/2023"|2
12128|1|"1168"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"913-1/2024"|1
12765|1|"0536"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1-4/2025"|1
6776|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1595-1/2023"|6
11136|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2179-4/2024"|1
11056|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2101-4/2024"|5
6852|8|"0662"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"19-4/2024"|1
4159|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1387-4/2023"|1
9473|8|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1287-4/2024"|1
9184|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1142-4/2024"|1
11429|8|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2415-4/2024"|2
2557|1|"0303"|NOTA DE AUDITORIA - PATRIMÔNIO|"306-5/2023"|3
10885|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2020-4/2024"|9
12704|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3076-4/2024"|3
10725|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1905-4/2024"|3
11995|8|"0635"|NOTA DE AUDITORIA - MUNICIAMENTO|"749-6/2024"|1
5271|8|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1846-4/2023"|2
12504|8|"0552"|NOTA DE AUDITORIA - PATRIMÔNIO|"599-5/2024"|1
11230|1|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2262-4/2024"|1
4252|1|"0307"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1032-1/2023"|1
1685|1|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"691-4/2023"|1
24|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"19-4/2022"|1
4039|1|"0586"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"949-1/2023"|1
3752|1|"0383"|NOTA DE AUDITORIA - PATRIMÔNIO|"567-5/2023"|2
7067|1|"0574"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"77-1/2024"|1
1434|8|"0383"|NOTA DE AUDITORIA - PATRIMÔNIO|"145-5/2023"|18
594|1|"0686"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"219-4/2023"|2
9622|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1332-4/2024"|1
11558|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2475-4/2024"|1
4270|1|"0576"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1400-4/2023"|2
10454|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1732-4/2024"|3
362|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"125-4/2023"|1
7383|1|"1096"|NOTA DE AUDITORIA - MUNICIAMENTO|"49-6/2024"|1
2316|1|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"889-4/2023"|1
13657|1|"1035"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"103-1/2025"|1
1697|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"693-4/2023"|2
3297|1|"1280"|NOTA DE AUDITORIA - MUNICIAMENTO|"154-6/2023"|1
8665|1|"1223"|NOTA DE AUDITORIA - PATRIMÔNIO|"156-5/2024"|8
3860|1|"0559"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"838-1/2023"|1
7601|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"198-1/2024"|2
11931|1|"0544"|NOTA DE AUDITORIA - MUNICIAMENTO|"710-6/2024"|1
10611|1|"0422"|NOTA DE AUDITORIA - PATRIMÔNIO|"366-5/2024"|2
4230|1|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1011-1/2023"|1
12307|1|"0553"|NOTA DE AUDITORIA - MUNICIAMENTO|"872-6/2024"|1
7225|8|"0631"|NOTA DE AUDITORIA - PATRIMÔNIO|"64-5/2024"|2
10554|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1829-4/2024"|2
7366|1|"0518"|NOTA DE AUDITORIA - MUNICIAMENTO|"32-6/2024"|1
4568|1|"0612"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1598-4/2023"|1
10933|8|"0657"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"206-2/2024"|1
904|1|"0520"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"86-1/2023"|2
8946|1|"0770"|NOTA DE AUDITORIA - MUNICIAMENTO|"443-6/2024"|1
8948|1|"0780"|NOTA DE AUDITORIA - MUNICIAMENTO|"445-6/2024"|2
11700|1|"1342"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2559-4/2024"|1
13197|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"286-4/2025"|1
13244|1|"0662"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"330-4/2025"|1
7597|1|"0519"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"342-4/2024"|1
11813|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2642-4/2024"|1
6013|1|"0631"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1455-1/2023"|5
8795|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1028-4/2024"|4
7453|1|"0053"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"161-1/2024"|1
7357|1|"1070"|NOTA DE AUDITORIA - MUNICIAMENTO|"23-6/2024"|1
10879|1|"0519"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2014-4/2024"|3
6134|1|"0126"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2133-4/2023"|1
3368|1|"0770"|NOTA DE AUDITORIA - MUNICIAMENTO|"206-6/2023"|1
8964|1|"0832"|NOTA DE AUDITORIA - MUNICIAMENTO|"461-6/2024"|4
4571|1|"1085"|NOTA DE AUDITORIA - PATRIMÔNIO|"676-5/2023"|4
3222|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1250-4/2023"|1
10415|8|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1713-4/2024"|3
4475|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1559-4/2023"|2
6289|8|"1011"|NOTA DE AUDITORIA - PATRIMÔNIO|"943-5/2023"|1
5415|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1950-4/2023"|1
7242|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"171-4/2024"|9
